amount,name,image_url,details_url,registered_state,registered_city,make,model,year_of_manufacture,color,condition,mileage,engine_size,selling_condition,bought_condition,transmission_system
10920000,Toyota RAV4 2014 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160190886_MTgwLTEzNS1jYmIzZmVkZGRjLTU.jpg,https://www.cars45.com/jEY4wdZtfsA3JJdM8wBUu6ZPinPCmql,Lagos State,Yaba,Toyota,RAV4,2014.0,Blue,Local Used,191690.0,2500.0,Registered,Registered,Automatic
1575000,Nissan Primera 1993 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160151483_MTgwLTEzNS02YzAwYjU4OWM4LTE.jpg,https://www.cars45.com/jEY4wdZN5YlDfROuYx251xgRSuUZ9ei,Ogun State,Abeokuta North,Nissan,Primera,1993.0,Green,Local Used,,1600.0,Registered,Imported,Manual
3360000,Ford Escape 2004 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160192450_MTgwLTEzNS1kNWNmZDUzOTNkLTE.jpg,https://www.cars45.com/jEY4wdZIIGuQEZzXEo0vxRwoR5bceln,Lagos State,Amuwo-Odofin,Ford,Escape,2004.0,Gray,Foreign Used,167562.0,3000.0,Imported,Imported,Automatic
7350000,Lexus GX 470 2003 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160170159_MTgwLTEzNi01Y2JjZGFkOTYyLTE.jpg,https://www.cars45.com/jEY4wdZRX4heDFF1ONdDEyAmf8j8L8q,Rivers State,Port-Harcourt,Lexus,GX,2003.0,Black,Local Used,109548.0,3700.0,Registered,Registered,Automatic
6090000,BMW X3 2008 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160043565_MTgwLTEzNi1lNDJjNmUzYjE5LTE.jpg,https://www.cars45.com/jlCs49Q8bEas9RVoW5IStYb46IXv84,Abuja (FCT),Gwarinpa,BMW,X3,2008.0,Silver,Local Used,202910.0,3000.0,Registered,Imported,Automatic
4725000,Toyota Camry 2007 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160122964_MTgwLTEzNi03MDZjNGY2OTM3LTE.jpg,https://www.cars45.com/jEY4wdZdpapA025u15EoBD6Akxo2OIm,Abuja (FCT),Gwarinpa,Toyota,Camry,2007.0,Gray,Local Used,353263.0,3500.0,Registered,Registered,Automatic
17680000,Toyota Camry 2013 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160196875_MTgwLTEzNi05OGY2NDQ0MWEz.jpg,https://www.cars45.com/jEY4wdZr7OdU6jWBgnQWEMj6xVncGly,Rivers State,Port-Harcourt,Toyota,Camry,2013.0,Blue,Foreign Used,231015.0,2500.0,Imported,Imported,Automatic
39900000,Mercedes-Benz GLE-Class GLE 400 4MATIC 2016 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160186236_MTgwLTEzNS1jNDQyZjU0ODczLTM.jpg,https://www.cars45.com/jEY4wdZyQc45DgOw2EeYGEcK30wutnW,Lagos State,Lekki,Mercedes-Benz,GLE-Class,2016.0,Black,Foreign Used,220003.0,3000.0,Imported,Imported,Automatic
12500000,Ford F-150 2010 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160114217_MTgwLTEzNS1hNDE2MWUyODFl.jpg,https://www.cars45.com/jEY4wdZtzwGUwfZrOmaFaf2l3jClKcd,Lagos State,Ikoyi,Ford,F-150,2010.0,Black,Foreign Used,155023.0,5400.0,Imported,Imported,Automatic
2310000,Honda Accord 2004 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160124532_MTgwLTEwMS05ODFhYmRmZmZlLTE.jpg,https://www.cars45.com/jEY4wdZxNIwq42bJ1ej5RWF3qu0qaQT,Enugu State,Enugu,Honda,Accord,2004.0,Blue,Local Used,324952.0,2400.0,Registered,Registered,Automatic
8112000,Pontiac Vibe 2007 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160107492_MTgwLTEzNS05ZDM1MWY1ODlj.jpg,https://www.cars45.com/jEY4wdZd55kZm2NVmoJhlyS7Otp5q59,Lagos State,Ojodu,Pontiac,Vibe,2007.0,Blue,Foreign Used,478513.0,1800.0,Imported,Imported,Automatic
5250000,Audi A4 2007 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160179872_MTgwLTEzNS00ZWE0OGM0ZGVjLTE.jpg,https://www.cars45.com/jEY4wdZmZEk5r86Fl6o2xAiSaIojCXL,Lagos State,Lekki,Audi,A4,2007.0,Black,Local Used,301833.0,2000.0,Registered,Imported,Automatic
3780000,Mercedes-Benz C320 2000 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160168349_MTgwLTEwMS02MmFiZTYwYTczLTE.jpg,https://www.cars45.com/jEY4wdZnrhN3GlZQp5w3v8S8jRtN7HE,Enugu State,Enugu,Mercedes-Benz,C320,2000.0,Blue,Local Used,944639.0,3000.0,Registered,Imported,Automatic
8190000,Geely Emgrand EC7 2010 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160112854_MTgwLTEzNS1mYjIzMWY5MmIxLTE.jpg,https://www.cars45.com/jEY4wdZgFwyKMRMb1JSMa0f9k9WPon8,Abuja (FCT),Karu,Geely,Emgrand EC7,2010.0,Gray,Local Used,169483.0,1800.0,Registered,Brand new,Manual
6090000,Mercedes-Benz R-Class R 350 RWD 2007 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160120224_MTgwLTEzNS1mZDAwNmY2YWYxLTM.jpg,https://www.cars45.com/jEY4wdZbnU2RQzVzwbZCIehCUUEX6QH,Abuja (FCT),Karu,Mercedes-Benz,R-Class,2007.0,Gray,Local Used,189500.0,3500.0,Registered,Imported,Automatic
10500000,Nissan Pathfinder 2016 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160174788_MTgwLTEzNS05ZjU4NzM2MzY5LTM.jpg,https://www.cars45.com/jEY4wdZcDX4IMGmgI7kwpbR0AZN2Lwd,Lagos State,Abule Egba,Nissan,Pathfinder,2016.0,White,Local Used,116516.0,3500.0,Registered,Imported,Automatic
15750000,Toyota RAV4 2014 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160108336_MTgwLTEzNS01YWI4YmRkNzhiLTE.jpg,https://www.cars45.com/jEY4wdZC6XMJpx65gV5mZza6uilVUXb,Lagos State,Isolo,Toyota,RAV4,2014.0,Black,Local Used,160009.0,2500.0,Registered,Imported,CVT
4305000,Ford Edge 2007 Off white,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160097763_MTgwLTEzNS01YWU1ZDVkYjRm.jpg,https://www.cars45.com/jEY4wdZCyEmTH4i7Jvy0IGOftV0skaW,Abuja (FCT),Kubwa,Ford,Edge,2007.0,Off white,Local Used,297115.0,3500.0,Registered,Registered,Automatic
11440000,Toyota Camry 2013 Beige,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160114800_MTgwLTEzNi1kYzVmNWQ0NmNh.jpg,https://www.cars45.com/jEY4we01iTZqHBJI3IeS2H6nLrYo0Zi,Abuja (FCT),Lugbe District,Toyota,Camry,2013.0,Beige,Local Used,256179.0,2500.0,Registered,Imported,Automatic
7875000,Volkswagen Eos 2007 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160127378_MTgwLTEzNS0xNzYzNjc4YTUxLTE.jpg,https://www.cars45.com/jEY4wdZICbYDnK386SQ8fOrsr9neEHu,Oyo State,Ibadan,Volkswagen,Eos,2007.0,Silver,Local Used,121941.0,2000.0,Registered,Imported,Automatic
23100000,Honda Accord 2019 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160092505_MTgwLTEzNi1lZjlmMDExMzdkLTE.jpg,https://www.cars45.com/jEY4wdZjo06VwELgdKDtm6NHvgzqJe5,Abuja (FCT),Asokoro,Honda,Accord,2019.0,White,Foreign Used,49212.0,1500.0,Imported,Imported,Automatic
39375000,Mercedes-Benz GLE-Class 2016 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160123707_MTgwLTEzNi0wNmYwMWUxMzliLTE.jpg,https://www.cars45.com/jEY4wdZFmkrabDMWr4ZNKhcccs0z2dL,Lagos State,Ajah,Mercedes-Benz,GLE-Class,2016.0,Black,Foreign Used,136695.0,3000.0,Imported,Imported,Automatic
3675000,Toyota Matrix 2003 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160114263_MTgwLTEzNS1kODA4OTg4OTc2.jpg,https://www.cars45.com/jEY4wdZmTYdqFwvGuXj56HyMO6qIyYA,Edo State,Benin City,Toyota,Matrix,2003.0,Blue,Local Used,109413.0,1800.0,Registered,Registered,Automatic
20527500,Mercedes-Benz GLK-Class 350 4MATIC 2013 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160109314_MTgwLTEzNi1jYjIxYWYzMDg0LTE.jpg,https://www.cars45.com/jEY4wdZONrzOfhNPLh5qyDVeBc9MB0f,Abuja (FCT),Lugbe District,Mercedes-Benz,GLK-Class,2013.0,White,Foreign Used,201874.0,3500.0,Imported,Imported,Automatic
36750000,Toyota Corolla 2022 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160107261_MTgwLTEzNi1hYTE3NDQzMDA1LTE.jpg,https://www.cars45.com/jEY4wdZQEU8180gA4Hy9DZZaWAOFTop,Abuja (FCT),Gwarinpa,Toyota,Corolla,2022.0,Black,Local Used,12887.0,2000.0,Registered,Registered,Automatic
4200000,Mitsubishi SpaceWagon 1999 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160123714_MTgwLTEzNS1jZTNhMzczMmZiLTE.jpg,https://www.cars45.com/jEY4wdZPC7cyLXIi4WvlIGyCxhYkHES,Lagos State,Isolo,Mitsubishi,SpaceWagon,1999.0,Gray,Local Used,211597.0,,Registered,Registered,Manual
2100000,Nissan Sunny 2011 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160109611_MTgwLTEzNS1mMGEwNWZhZjJiLTE.jpg,https://www.cars45.com/jEY4wdZgdjXQ04ZnxUTMUHHTnfHzxXW,Oyo State,Ibadan,Nissan,Sunny,2011.0,Black,Local Used,156132.0,1600.0,Registered,Registered,Manual
3952000,Toyota Camry 2002 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160062018_MTgwLTEzNS1jNTg5NDY3ZWFi.jpg,https://www.cars45.com/jEY4wdZZFVVSlItw2Dz2gVs5dR43XM9,Abuja (FCT),Lugbe District,Toyota,Camry,2002.0,Silver,Local Used,362059.0,,Registered,Imported,Automatic
2205000,Mercedes-Benz 190 E 1.8 1991 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160108707_MTgwLTEzNS02ZDIwNWI2MDdlLTE.jpg,https://www.cars45.com/jEY4wdZpKHiNRy1HTX4WhuUqpIPXjg8,Akwa Ibom State,Uyo,Mercedes-Benz,190,1991.0,Blue,Local Used,135508.0,1800.0,Registered,Registered,Manual
3675000,Toyota Avalon 2008 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160123795_MTgwLTEzNS01MTU5YWNiODIwLTE.jpg,https://www.cars45.com/jEY4wdZnXE37ae9X1UXDau6qOXaqBcb,Edo State,Benin City,Toyota,Avalon,2008.0,Black,Local Used,173798.0,3500.0,Registered,Registered,Automatic
5250000,Lexus ES 2006 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160098594_MTgwLTEzNi1jNTJiMjk0Njdk.jpg,https://www.cars45.com/jEY4wdZCk02U5VFoVb9VEssB0lw7PJO,Abuja (FCT),Lugbe District,Lexus,ES,2006.0,White,Local Used,207452.0,3300.0,Registered,Imported,Automatic
3465000,Mazda Tribute 2003 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160069002_MTgwLTEwMS1jN2EzMDcxMjEwLTE.jpg,https://www.cars45.com/jEY4wdZcL6uW2amlsgGOijyD8tlRJT0,Enugu State,Enugu,Mazda,Tribute,2003.0,Green,Local Used,151970.0,3000.0,Registered,Imported,Automatic
46800000,Mercedes-Benz GLE-Class GLE 350 2017 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160098683_MTgwLTEzNS1hNmI2ODgwNWNm.jpg,https://www.cars45.com/jEY4wdZt3mdJvXhZyuYjM7rLD9J4vWS,Kaduna State,Kaduna / Kaduna State,Mercedes-Benz,GLE-Class,2017.0,Black,Foreign Used,63773.0,3500.0,Imported,Imported,Automatic
6240000,Honda Accord 2008 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160092068_MTgwLTEzNS1mYzBkYWJmYzI1.jpg,https://www.cars45.com/jEY4wdZMSL13LtXpg3L461ekThn67zI,Abuja (FCT),Garki 2,Honda,Accord,2008.0,Gold,Local Used,328308.0,2400.0,Registered,Imported,Automatic
16800000,Ford Explorer 2016 Brown,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160035946_MTgwLTEzNS05MGM3MzE4Yzg2.jpg,https://www.cars45.com/jEY4wdZ9iLpVb99pccsaQyHptPdn54Z,Abuja (FCT),Garki 2,Ford,Explorer,2016.0,Brown,Local Used,79332.0,3500.0,Registered,Imported,Automatic
8840000,Lexus ES 2008 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160032269_MTgwLTEzNS05MmJhZGI5ZTM5.jpg,https://www.cars45.com/jEY4wdZtQ9RJbR16iuuDDWdnL2gozPY,Abuja (FCT),Garki 2,Lexus,ES,2008.0,White,Local Used,117491.0,3500.0,Registered,Imported,Automatic
28350000,BMW 7 Series 2013 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160097629_MTgwLTEzNS1kODAzNDBiZGNhLTE.jpg,https://www.cars45.com/jEY4wdZtbRi7E57N3zwebrR4j5ttZLv,Lagos State,Amuwo-Odofin,BMW,7 Series,2013.0,Blue,Foreign Used,68370.0,4400.0,Imported,Imported,Automatic
10700000,Toyota Camry 2012 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160100072_MTgwLTEzNS1jNDI1OTEzZmEyLTE.jpg,https://www.cars45.com/jEY4wdZgo8PzMzAaAdng45IiUR96I8P,Lagos State,Surulere,Toyota,Camry,2012.0,Black,Local Used,249676.0,2500.0,Registered,Imported,Automatic
2625000,Volkswagen Passat 2003 Red,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160100015_MTgwLTEzNS0xZGZkOGQwYWE0LTE.jpg,https://www.cars45.com/jEY4wdZuuDEhtwUp0N4BxvLeNshsqGr,Lagos State,Isolo,Volkswagen,Passat,2003.0,Red,Local Used,188124.0,1800.0,Registered,Registered,Automatic
27300000,Toyota Highlander 2014 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159939138_MTgwLTEzNS03NDcwYTkzNTBlLTE.jpg,https://www.cars45.com/jlCs49Qj5W0HncD49R30TZ3K9D5qWf,Lagos State,Surulere,Toyota,Highlander,2014.0,Blue,Foreign Used,153568.0,3700.0,Imported,Imported,Automatic
3360000,Honda Accord 2008 Red,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160098685_MTgwLTEzNS00YzViMGI0MDM2LTE.jpg,https://www.cars45.com/jEY4wdZLPARIXqGs2kkKlw71ALEWHrZ,Abuja (FCT),Gwagwalada,Honda,Accord,2008.0,Red,Local Used,228664.0,3500.0,Registered,Registered,Automatic
3350000,Honda Accord 2007 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160093710_MTgwLTgxLTVjZDJiZDkyNDctMQ.jpg,https://www.cars45.com/jEY4wdZQE7ff8vwpmE3F79mP90aPEUZ,Rivers State,Port-Harcourt,Honda,Accord,2007.0,Silver,Local Used,101924.0,3500.0,Registered,Registered,Automatic
12495000,Toyota Corolla L (1.8L 4cyl 2A) 2018 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160062637_MTgwLTEzNS1iMDZkNzA5YzkzLTE.jpg,https://www.cars45.com/jEY4wdZQfuLmvT2GwuXmRdfApNHIdfM,Lagos State,Ibeju,Toyota,Corolla,2018.0,Blue,Local Used,105574.0,1800.0,Registered,Imported,Automatic
48300000,Chevrolet Blazer 2019 Red,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160044612_MTgwLTEzNS1iZGFkMDBlZTE5LTI.jpg,https://www.cars45.com/jEY4wdZBiAeflxfg4Yih3ILDM7LAKfp,Lagos State,Lekki,Chevrolet,Blazer,2019.0,Red,Foreign Used,41337.0,3500.0,Imported,Imported,Automatic
52500000,Mercedes-Benz C-Class C 450 AMG 4MATIC (S205) 2017 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160053806_MTgwLTEzNS00ZDdhZGE1ZGM0.jpg,https://www.cars45.com/jEY4wdZtArAr8kP3rSJ7B9DX7wwpTWs,Akwa Ibom State,Uyo,Mercedes-Benz,C-Class,2017.0,Silver,Foreign Used,95656.0,3000.0,Imported,Imported,Automatic
9450000,Hyundai Elantra 2012 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160038154_MTgwLTEzNS1hZjVhM2QwNGRl.jpg,https://www.cars45.com/jEY4wdZtLvsPvGhs3PmtWxlBaiiIR9p,Abuja (FCT),Karu,Hyundai,Elantra,2012.0,Black,Foreign Used,273077.0,1800.0,Imported,Imported,Automatic
30160000,Toyota Highlander 2014 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160036662_MTgwLTgxLTg0ZDA2YzA3Nzg.jpg,https://www.cars45.com/jEY4wdZFnMP4T87gkpqyqIuuD69I3EL,Rivers State,Port-Harcourt,Toyota,Highlander,2014.0,Silver,Foreign Used,105677.0,3500.0,Imported,Imported,Automatic
29120000,Toyota Tacoma 2014 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160046834_MTgwLTgxLWYyNzZhNmM1MWU.jpg,https://www.cars45.com/jEY4wdZhlmEKxz3seFwPJp7fWAi7BzK,Rivers State,Port-Harcourt,Toyota,Tacoma,2014.0,Blue,Foreign Used,81394.0,3500.0,Imported,Imported,Automatic
5250000,Volvo S80 2009 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160042202_MTgwLTEzNS1iMDE2MDc3Mjg5LTE.jpg,https://www.cars45.com/jEY4wdZHQGr1rvzSl9Wq3uxDyiVLcv5,Lagos State,Alimosho,Volvo,S80,2009.0,Black,Local Used,258949.0,3200.0,Registered,Imported,Automatic
7035000,Mitsubishi Outlander Sport ES 2012 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159944381_MTgwLTEzNS1jZDAwMGY2NzlmLTU.jpg,https://www.cars45.com/jEY4wdZB2Hwjw2Y61xS1bDmyNQNnhV4,Lagos State,Lekki,Mitsubishi,Outlander Sport,2012.0,Black,Local Used,191805.0,3000.0,Registered,Imported,Automatic
9728250,Toyota Camry 2014 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159941922_MTgwLTEzNS0yMTA4MDA4NzZiLTE.jpg,https://www.cars45.com/jEY4wdZnkcupsTfBkMloSjXYhO3tFJe,Kaduna State,Kaduna / Kaduna State,Toyota,Camry,2014.0,Silver,Local Used,66419.0,2500.0,Registered,Imported,Automatic
3150000,Volkswagen Golf 2000 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/160012261_MTgwLTEwMS0yZTk1OGIwNjNhLTM.jpg,https://www.cars45.com/jEY4wdZveuksx5d1VbehBtUn30IAkF2,Enugu State,Enugu,Volkswagen,Golf,2000.0,Blue,Local Used,297197.0,1800.0,Registered,Registered,Automatic
5775000,Mercedes-Benz GL-Class 2007 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159947720_MTgwLTEzNS0yMzk4MDk5OTA0LTE.jpg,https://www.cars45.com/jEY4wdZupx7j8RP3YBVNxNA6ofATc4Z,Edo State,Benin City,Mercedes-Benz,GL-Class,2007.0,Black,Local Used,1288997.0,4600.0,Registered,Imported,Automatic
1680000,Honda Accord 1998 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159939741_MTgwLTEzNS00NDZhYWU5YmYwLTE.jpg,https://www.cars45.com/jEY4wdZSVNpfrCGate4rylW2fJnrtne,Abuja (FCT),Karu,Honda,Accord,1998.0,Green,Local Used,254171.0,1600.0,Registered,Registered,Automatic
49560000,Mercedes-Benz GLA-Class 2019 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159942001_MTgwLTEzNS02MjAyMjI2NDVhLTE.jpg,https://www.cars45.com/jEY4wdZz13ymdr9jOYgK1dc8bOOKfJq,Lagos State,Amuwo-Odofin,Mercedes-Benz,GLA-Class,2019.0,White,Foreign Used,128481.0,3500.0,Imported,Imported,Automatic
9450000,Ford Transit 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159937313_MTgwLTEzNS1jYTQwZjU3YmQxLTE.jpg,https://www.cars45.com/jEY4wdZC8kLvsfAnh1lWNojefB0NT3r,Abuja (FCT),Jabi,Ford,Transit,2012.0,White,Local Used,128713.0,2500.0,Registered,Registered,Automatic
5200000,Honda Accord 2009 Red,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159817009_MTgwLTEzNS0zN2M3MmNhOTk3.jpg,https://www.cars45.com/jEY4wdZ9ZX7CprPBi3sckb03sNdGZLj,Abuja (FCT),Garki 2,Honda,Accord,2009.0,Red,Local Used,158921.0,2400.0,Registered,Registered,Automatic
15288000,Toyota Camry 2012 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159883080_MTgwLTEzNS1hMTM2YjQwZTI4.jpg,https://www.cars45.com/jEY4wdZBc2jWzoiv4jRvCa3I9VFTF44,Lagos State,Amuwo-Odofin,Toyota,Camry,2012.0,Gray,Foreign Used,294581.0,2500.0,Imported,Imported,Automatic
8320000,Toyota Camry 2007 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159805826_MTgwLTEzNS0xNzAzZGZkZWU0.jpg,https://www.cars45.com/jEY4wdZxrR6vfm0ItrYLqdMsuteSHSH,Lagos State,Yaba,Toyota,Camry,2007.0,White,Local Used,334156.0,2400.0,Registered,Registered,Automatic
6300000,Toyota Camry 2007 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159821294_MTgwLTEzNi0zYmFiNTE0OGE5.jpg,https://www.cars45.com/jlCs49PsrKafldsmHo8i80BeBDBtEu,Abuja (FCT),Asokoro,Toyota,Camry,2007.0,Black,Local Used,195685.0,3500.0,Registered,Registered,Automatic
4200000,Toyota Camry 2006 Red,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159811247_MTgwLTEzNS03M2YwN2I0OTY3.jpg,https://www.cars45.com/jEY4wdZuUgvrBXTG52jXHwkC39nGD7F,Abuja (FCT),Garki 2,Toyota,Camry,2006.0,Red,Local Used,154511.0,,Registered,Registered,Automatic
78750000,Toyota Land Cruiser 2011 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159886593_MTgwLTEzNS1iMjdjODVhNmFm.jpg,https://www.cars45.com/jEY4wdZVCtN9brCJXVsqtnxFWpWj2EI,Lagos State,Ikeja,Toyota,Land Cruiser,2011.0,White,Foreign Used,121389.0,5700.0,Imported,Imported,Automatic
11550000,Lexus LS 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159816311_MTgwLTEzNS03NDAwYWM0NzMy.jpg,https://www.cars45.com/jEY4wdZLXYgo0NqIl0iIHXxjo0AMfe9,Lagos State,Surulere,Lexus,LS,2012.0,White,Local Used,18035.0,4600.0,Registered,Imported,Automatic
2362500,Peugeot 407 2.0 Esplanade 2005 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159898671_MTgwLTEzNS0yMmNmMDk3YjQyLTE.jpg,https://www.cars45.com/jEY4wdZwLQPZ1RpaUhvxeiyzCXavNEN,Kaduna State,Kaduna / Kaduna State,Peugeot,407,2005.0,Gray,Local Used,1.0,2000.0,Registered,Registered,Manual
6825000,Mazda 5 2007 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159895537_MTgwLTEzNS04ZmIyMmU5YWQyLTE.jpg,https://www.cars45.com/jEY4wdZVXA8VtsoqRKaWEvIB3bWPrjP,Oyo State,Ibadan,Mazda,5,2007.0,Black,Foreign Used,111212.0,2300.0,Imported,Imported,Manual
5775000,Citroen C4 2008 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159947887_MTgwLTEzNS01ZjU1MjMzNzIxLTE.jpg,https://www.cars45.com/jEY4wdZOpgWOYSqEdm3rKWIgZwl0uuF,Delta State,Oshimili South,Citroen,C4,2008.0,Gold,Local Used,,1800.0,Registered,Imported,Manual
